numID,songArtist,songName,lyrics
530,Andy Kim,A Friend In The City,NA
531,John Dawson Read,A Friend Of Mine Is Going Blind,NA
532,The Chordettes,A Girl's Work Is Never Done,NA
533,The G-Clefs,A Girl Has To Know,NA
534,Romeo Void,A Girl In Trouble (Is A Temporary Thing),NA
535,Easton Corbin,A Girl Like You,NA
536,Gary Stites,A Girl Like You,NA
537,The Smithereens,A Girl Like You,NA
538,The Young Rascals,A Girl Like You,NA
539,Edwyn Collins,"A Girl Like You (From ""Empire Records"")",NA
540,Darryl Worley,A Good Day To Run,NA
541,Feargal Sharkey,A Good Heart,NA
542,The Killers Featuring Toni Halliday,A Great Big Sled,NA
543,The Mindbenders,A Groovy Kind Of Love,NA
544,Tyler Farr,A Guy Walks Into A Bar,NA
545,Blake Shelton,A Guy With A Girl,NA
546,Rick Nelson,A Happy Guy,NA
547,Ramsey Lewis Trio,A Hard Day's Night,NA
548,The Beatles,A Hard Day's Night,NA
549,Simon & Garfunkel,A Hazy Shade Of Winter,NA
550,Art Garfunkel,A Heart In New York,NA
551,Burl Ives,A Holly Jolly Christmas,NA
552,America,A Horse With No Name,NA
553,Brook Benton,A House Is Not A Home,NA
554,Dionne Warwick,A House Is Not A Home,NA
555,Glee Cast,A House Is Not A Home,NA
556,Scott Garrett,A House Of Love,NA
557,Dale Hawkins,A House A Car And A Wedding Ring,NA
558,Mike Preston,A House A Car And A Wedding Ring,NA
559,Gene McDaniels,A Hundred Pounds Of Clay,NA
560,Carol Douglas,A Hurricane Is Coming Tonite,NA
561,Queen,A Kind Of Magic,NA
562,Jo Ann Campbell,A Kookie Little Paradise,NA
563,Alejandro Sanz,A La Primera Persona,NA
564,Dottie West,A Lesson In Leavin',NA
565,Bobby Vee,A Letter From Betty,NA
566,Jimmy Clanton,A Letter To An Angel,NA
567,Every Father's Teenage Son,A Letter To Dad,NA
568,The Chi-lites,A Letter To Myself,NA
569,The Four Preps,A Letter To The Beatles,NA
570,French Montana Featuring The Weeknd & Max B,A Lie,NA
571,Joe Walsh,A Life Of Illusion,NA
572,Jackie DeShannon,A Lifetime Of Loneliness,NA
573,Linkin Park X Steve Aoki,A Light That Never Comes,NA
574,King Harvest,A Little Bit Like Magic,NA
575,Jonas Brothers,A Little Bit Longer,NA
576,The Monkees,A Little Bit Me A Little Bit You,NA
577,Dr. Hook,A Little Bit More,NA
578,The Dave Clark Five,A Little Bit Now,NA
579,The Majors,A Little Bit Now (A Little Bit Later),NA
580,Jocelyn Enriquez,A Little Bit Of Ecstasy,NA
581,Natalie Cole,A Little Bit of Heaven,NA
582,Ronnie Dove,A Little Bit Of Heaven,NA
583,New Edition,A Little Bit Of Love (Is All It Takes),NA
584,Garnet Mimms,A Little Bit Of Soap,NA
585,Paul Davis,A Little Bit Of Soap,NA
586,The Exciters,A Little Bit Of Soap,NA
587,The Jarmels,A Little Bit Of Soap,NA
588,Sara Evans,A Little Bit Stronger,NA
589,Burl Ives,A Little Bitty Tear,NA
590,Wanda Jackson,A Little Bitty Tear,NA
591,Jimmie Rodgers,A Little Dog Cried,NA
592,Jack Scott,A Little Feeling (Called Love),NA
593,Terri Clark,A Little Gasoline,NA
594,Anne Murray,A Little Good News,NA
595,Cliff Richard,A Little In Love,NA
596,Pete Townshend,A Little Is Enough,NA
597,Elvis Presley vs JXL,A Little Less Conversation,NA
598,Elvis Presley With The Jordanaires,A Little Less Conversation,NA
599,Fall Out Boy,A Little Less Sixteen Candles A Little More Touch Me,NA
600,Corey Hart,A Little Love,NA
601,Juice Newton,A Little Love,NA
602,The Raes,A Little Lovin' (Keeps The Doctor Away),NA
603,Easton Corbin,A Little More Country Than That,NA
604,Olivia Newton-John,A Little More Love,NA
605,Jason Aldean,A Little More Summertime,NA
606,Fergie Q-Tip & GoonRock,A Little Party Never Killed Nobody (All We Got),NA
607,Lee Ann Womack,A Little Past Little Rock,NA
608,The Epic Splendor,A Little Rain Must Fall,NA
609,Erasure,A Little Respect,NA
610,Toby Keith,A Little Too Late,NA
611,Clarence Henry,A Little Too Much,NA
612,Shawn Mendes,A Little Too Much,NA
613,Danny Williams,A Little Toy Balloon,NA
614,Freddie And The Dreamers,A Little You,NA
615,The Chi-lites,A Lonely Man/The Man & The Woman (The Boy & The Girl),NA
616,The Weeknd,A Lonely Night,NA
617,Runt-Todd Rundgren,A Long Time A Long Way To Go,NA
618,Jill Scott,A Long Walk,NA
619,21 Savage,A Lot,NA
620,Kenny Chesney,A Lot Of Things Different,NA
621,Sheila E.,A Love Bizarre,NA
622,Carla Thomas,A Love Of My Own,NA
623,The Miracles,A Love She Can Count On,NA
624,The Chiffons,A Love So Fine,NA
625,Kenny Rogers,A Love Song,NA
626,The Intruders,A Love That's Real,NA
627,Mrs. Miller,A Lover's Concerto,NA
628,Sarah Vaughan,A Lover's Concerto,NA
629,The Toys,A Lover's Concerto,NA
630,Change,A Lover's Holiday,NA
631,Dion & The Belmonts,A Lover's Prayer,NA
632,Clyde McPhatter,A Lover's Question,NA
633,Ernestine Anderson,A Lover's Question,NA
634,Loggins & Messina,A Lover's Question,NA
635,Otis Redding,A Lover's Question,NA
636,Rickie Lee Jones,A Lucky Guy,NA
637,Ray Stevens,A Mama And A Papa,NA
638,Randy Travis,A Man Ain't Made Of Stone,NA
639,Wilson Pickett,A Man And A Half,NA
640,Tamiko Jones with Herbie Mann,A Man And A Woman,NA
641,Ty Herndon,A Man Holdin' On (To A Woman Lettin' Go),NA
642,Boston,A Man I'll Never Be,NA
643,James Carr,A Man Needs A Woman,NA
644,Eric Church,A Man Who Was Gonna Die Young,NA
645,Engelbert Humperdinck,A Man Without Love (Quando M'innamoro),NA
646,Billy Joel,A Matter Of Trust,NA
647,Elvis Presley With The Jordanaires,A Mess Of Blues,NA
648,Lil Wayne,A Milli,NA
649,Dean Martin,A Million And One,NA
650,Vic Dana,A Million And One,NA
651,P!nk,A Million Dreams,NA
652,The Plimsouls,A Million Miles Away,NA
653,Brian Hyland,A Million To One,NA
654,Five Stairsteps & Cubie,A Million To One,NA
655,Jimmy Charles and The Revelletts,A Million To One,NA
656,Donny Osmond,A Million To One/Young Love,NA
657,Tom Jones,A Minute Of Your Time,NA
658,Frankie Avalon,A Miracle,NA
659,Kelly Clarkson,A Moment Like This,NA
660,The Whispers,A Mother For My Children,NA
661,Artie The 1 Man Party,A Mover La Colita,NA
662,Herman's Hermits,A Must To Avoid,NA
663,Lou Rawls,A Natural Man,NA
664,Celine Dion,A New Day Has Come,NA
665,Joe Diffie,A Night To Remember,NA
666,Shalamar,A Night To Remember,NA
667,D.J. Jazzy Jeff & The Fresh Prince,A Nightmare On My Street,NA
668,Jimmy Clanton,A Part Of Me,NA
669,Brenda & The Tabulations,A Part Of You,NA
670,Jethro Tull,A Passion Play (Edit #8),NA
671,Tavares,A Penny For Your Thoughts,NA
672,Frankie Avalon,A Perfect Love,NA
673,Gladstone,A Piece Of Paper,NA
674,Pablo Cruise,A Place In The Sun,NA
675,Stevie Wonder,A Place In The Sun,NA
676,Little Anthony And The Imperials,A Prayer And A Juke Box,NA
677,Dakota Moon,A Promise I Make,NA
678,Jessica Simpson,A Public Affair,NA
679,The Balloon Farm,A Question Of Temperature,NA
680,Garnet Mimms & The Enchanters,A Quiet Place,NA
681,The Rascals,A Ray Of Hope,NA
682,Sara Evans,A Real Fine Place To Start,NA
683,Johnny Guitar Watson,A Real Mother For Ya,NA
684,The Kinks,A Rock 'N' Roll Fantasy,NA
685,Dinah Washington & Brook Benton,A Rockin' Good Way (To Mess Around And Fall In Love),NA
686,Teena Marie Featuring Gerald Levert,A Rose By Any Other Name,NA
687,Aretha Franklin,A Rose Is Still A Rose,NA
688,Bobby Hebb,A Satisfied Mind,NA
689,Andy Stewart,A Scottish Soldier (Green Hills of Tyrol),NA
690,Henry Mancini And His Orchestra,A Shot In The Dark,NA
691,Tommy Page,A Shoulder To Cry On,NA
692,Petula Clark,A Sign Of The Times,NA
693,Four Tops,A Simple Game,NA
694,Lobo,A Simple Man,NA
695,Coldplay,A Sky Full Of Stars,NA
696,Natalie Cole,"A Smile Like Yours (From ""A Smile Like Yours"")",NA
697,Boyz II Men,A Song For Mama,NA
698,Andy Williams,A Song For You,NA
699,Kris Kristofferson & Rita Coolidge,A Song I'd Like To Sing,NA
700,Miguel Rios,A Song Of Joy (Himno A La Alegria),NA
701,Mama Cass Elliot,A Song That Never Comes,NA
702,Mark Dinning,A Star Is Born (A Love Has Died),NA
703,Paul Anka,A Steel Guitar And A Glass Of Wine,NA
704,The Shacklefords,A Stranger In Your Town,NA
705,The Trumpeteers,A String Of Trumpets,NA
706,Chad & Jeremy,A Summer Song,NA
707,Jan & Dean,A Sunday Kind Of Love,NA
708,Lenny Welch,A Sunday Kind Of Love,NA
709,Joe Tex,A Sweet Woman Like You,NA
710,Billy Vaughn And His Orchestra,A Swingin' Safari,NA
711,The Arbors,A Symphony For Susan,NA
712,Martin Denny and His Orchestra,A Taste Of Honey,NA
713,The Victor Feldman Quartet,A Taste Of Honey,NA
714,Tony Bennett,A Taste Of Honey,NA
715,Gene McDaniels,A Tear,NA
716,Ray Charles,A Tear Fell,NA
717,Denny Reed,A Teenager Feels It Too,NA
718,Dion & The Belmonts,A Teenager In Love,NA
719,Anita Bryant,A Texan And A Girl From Mexico,NA
720,H-Town,"A Thin Line Between Love & Hate (From ""A Thin Line..."")",NA
721,The Shirelles,A Thing Of The Past,NA
722,Post Malone,A Thousand Bad Times,NA
723,Vanessa Carlton,A Thousand Miles,NA
724,The Heartbeats,A Thousand Miles Away,NA
725,The Seeds,A Thousand Shadows,NA
726,Kathy Young With The Innocents,A Thousand Stars,NA
727,Christina Perri,A Thousand Years,NA
728,Sawyer Fredericks,A Thousand Years,NA
729,Christina Perri Featuring Steve Kazee,A Thousand Years (Part 2),NA
730,Lou Johnson,A Time To Love-A Time To Cry (Petite Fleur),NA
731,Jerry Wallace,A Touch Of Pink,NA
732,William Bell,A Tribute To A King,NA
733,Bananarama,A Trick Of The Night,NA
734,Charlie Rich,A Very Special Love Song,NA
735,Duran Duran,A View To A Kill,NA
736,Al Martino,A Voice In The Choir,NA
737,Horst Jankowski,A Walk In The Black Forest,NA
738,The Essex Featuring Anita Humes,A Walkin' Miracle,NA
739,The Kinks,A Well Respected Man,NA
740,Procol Harum,A Whiter Shade Of Pale,NA
741,The Hesitations,A Whiter Shade Of Pale,NA
742,Peabo Bryson & Regina Belle,A Whole New World (Aladdin's Theme),NA
743,Joe Tex,A Woman's Hands,NA
744,Alan Jackson,A Woman's Love,NA
745,Carla Thomas,A Woman's Love,NA
746,Alicia Keys,A Woman's Worth,NA
747,Joe Tex,A Woman Can Change A Man,NA
748,Tom Petty And The Heartbreakers,A Woman In Love (It's Not Me),NA
749,Lee Brice,A Woman Like You,NA
750,Ray Parker Jr. & Raydio,A Woman Needs Love (Just Like You Do),NA
751,Jackie Wilson,A Woman A Lover A Friend,NA
752,Rozetta Johnson,A Womans' Way,NA
753,Rick Nelson,A Wonder Like You,NA
754,The Majors,A Wonderful Dream,NA
755,Elton John,A Word In Spanish,NA
756,Arthur Prysock,A Working Man's Prayer,NA
757,The Seekers,A World Of Our Own,NA
758,KISS,A World Without Heroes,NA
759,Bobby Rydell,A World Without Love,NA
760,Peter And Gordon,A World Without Love,NA
761,Archie Bell & The Drells,A World Without Music,NA
762,The Kingston Trio,A Worried Man,NA
763,The Crests,A Year Ago Tonight,NA
764,Selena Gomez & The Scene,A Year Without Rain,NA
765,Noel Harrison,A Young Girl,NA
766,A$AP Rocky Featuring Moby,A$AP Forever,NA
767,Killer Mike Featuring Big Boi,A.D.I.D.A.S.,NA
768,One Direction,A.M.,NA
769,Aaron Carter,Aaron's Party (Come Get It),NA
770,Genesis,Abacab,NA
771,Kim Carnes,Abadabadango,NA
772,Glee Cast,ABC,NA
773,Jackson 5,ABC,NA
774,Levert,ABC-123,NA
775,Shannon,Abergavenny,NA
776,Freddy Cannon,Abigail Beecher,NA
777,George Hamilton IV,Abilene,NA
778,T.I. Featuring Young Thug,About The Money,NA
779,Fabian,About This Thing Called Love,NA
780,Brooke Hogan Featuring Paul Wall,About Us,NA
781,Trey Songz,About You,NA
782,Miranda Cosgrove,About You Now,NA
783,Mr. Acker Bilk,Above The Stars,NA
784,The De Franco Family,Abra-Ca-Dabra,NA
785,The Steve Miller Band,Abracadabra,NA
786,Dion,Abraham Martin And John,NA
787,Moms Mabley,Abraham Martin And John,NA
788,Smokey Robinson & The Miracles,Abraham Martin And John,NA
789,Deana Carter,Absence Of The Heart,NA
790,The Fray,Absolute,NA
791,David Bowie,Absolute Beginners,NA
792,Nine Days,Absolutely (Story Of A Girl),NA
793,Five Man Electrical Band,Absolutely Right,NA
794,Edwin Starr,Abyssinia Jones,NA
795,Karmin,Acapella,NA
796,Brad Paisley Featuring LL Cool J,Accidental Racist,NA
797,Counting Crows,Accidentally In Love,NA
798,Orianthi,According To You,NA
799,O.V. Wright,Ace Of Spade,NA
800,Buck 22 Featuring Billy Ray Cyrus,Achy Breaky 2,NA
801,Billy Ray Cyrus,Achy Breaky Heart,NA
802,The Weeknd,Acquainted,NA
803,Bobby Womack & Peace,Across 110th Street,NA
804,Survivor,Across The Miles,NA
805,Bruce Hornsby & The Range,Across The River,NA
806,Lenny O'Henry,Across The Street,NA
807,Various Artists,Across The Universe,NA
808,Ludacris,Act A Fool,NA
809,The Beatles,Act Naturally,NA
810,Yo Gotti Featuring Jeezy & YG,Act Right,NA
811,City Girls,Act Up,NA
812,"Evelyn ""Champagne"" King",Action,NA
813,Freddy Cannon,Action,NA
814,Sweet,Action,NA
815,Terror Fabulous Featuring Nadine Sutherland,Action,NA
816,Chocolate Milk,Action Speaks Louder Than Words,NA
817,Paul Anka,Adam And Eve,NA
818,The Beach Boys,Add Some Music To Your Day,NA
819,Tag Team,Addams Family (Whoomp!),NA
820,M.C. Hammer,Addams Groove,NA
821,Popp Hunna,Adderall (Corvette Corvette),NA
822,Saving Abel,Addicted,NA
823,Simple Plan,Addicted,NA
824,Robert Palmer,Addicted To Love,NA
825,Truth Hurts Featuring Rakim,Addictive,NA
826,Bing Crosby,Adeste Fideles (Oh Come All Ye Faithful),NA
827,Sarah McLachlan,Adia,NA
828,Tainy Anuel AA & Ozuna,Adicto,NA
829,Jim Reeves,Adios Amigo,NA
830,Cashmere Cat Featuring Ariana Grande,Adore,NA
831,Harry Styles,Adore You,NA
832,Miley Cyrus,Adore You,NA
833,Miguel,Adorn,NA
834,Wisin Featuring Jennifer Lopez & Ricky Martin,Adrenalina,NA
835,Tommy James,Adrienne,NA
836,Daryl Hall John Oates,Adult Education,NA
837,Coldplay,Adventure Of A Lifetime,NA
838,Tears For Fears,Advice For The Young At Heart,NA
839,System Of A Down,Aerials,NA
840,Rick Springfield,Affair Of The Heart,NA
841,Ed Sheeran,Afire Love,NA
842,Vicci Martinez,Afraid To Sleep,NA
843,Toto,Africa,NA
844,Weezer,Africa,NA
845,Cannonball Adderley Orchestra,African Waltz,NA
846,Kongas,Africanism/Gimme Some Lovin',NA
847,Bert Kaempfert And His Orchestra,Afrikaan Beat,NA
848,The Nite-Liters,Afro-Strut,NA
849,The Lady Of Rage,Afro Puffs,NA
850,Sam Salter,After 12 Before 6,NA
851,Travis Denning,After A Few,NA
852,Al Jarreau,After All,NA
853,Cher & Peter Cetera,"After All (Love Theme From ""Chances Are"")",NA
854,Merry Clayton,After All This Time,NA
855,Drake Featuring Static Major & Ty Dolla $ign,After Dark,NA
856,The Weeknd,After Hours,NA
857,Lanier & Co.,After I Cry Tonight,NA
858,Della Reese,After Loving You,NA
859,Blink-182,After Midnight,NA
860,Eric Clapton,After Midnight,NA
861,J.J. Cale,After Midnight,NA
862,Maggie Bell,After Midnight,NA
863,Don Toliver,After Party,NA
864,Koffee Brown,After Party,NA
865,Marvin Gaye,After The Dance,NA
866,Journey,After The Fall,NA
867,Five Flights Up,After The Feeling Is Gone,NA
868,Roger Daltrey,After The Fire,NA
869,Conway Twitty & Loretta Lynn,After The Fire Is Gone,NA
870,Stevie Nicks,After The Glitter Fades,NA
871,Prelude,After The Goldrush,NA
872,Earth Wind & Fire,After The Love Has Gone,NA
873,Engelbert Humperdinck,After The Lovin',NA
874,Nelson,After The Rain,NA
875,PC Quest,After The Summer's Gone,NA
876,Dionne Warwick,After You,NA
877,Ed Sheeran,Afterglow,NA
878,Taylor Swift,Afterglow,NA
879,Starland Vocal Band,Afternoon Delight,NA
880,Crash Test Dummies,Afternoons & Coffeespoons,NA
881,Faith Evans,Again,NA
882,Fetty Wap,Again,NA
883,Janet Jackson,Again,NA
884,Lenny Kravitz,Again,NA
885,Jewel,Again And Again,NA
886,John Mellencamp,Again Tonight,NA
887,Phil Collins,Against All Odds (Take A Look At Me Now),NA
888,Bob Seger,Against The Wind,NA
889,Aaliyah,Age Ain't Nothing But A Number,NA
890,Edwin Starr,Agent Double-O-Soul,NA
891,Donnie Iris,Ah! Leah!,NA
892,Ray Stevens,Ahab The Arab,NA
893,Quincy Jones,Ai No Corrida (I-No-Ko-ree-da),NA
894,Michel Telo,Ai Se Eu Te Pego,NA
895,Pop Smoke Featuring Quavo,Aim For The Moon,NA
896,The Temptations,Aiming At Your Heart,NA
897,TLC,Ain't 2 Proud 2 Beg,NA
898,Jon Pardi,Ain't Always The Cowboy,NA
899,Kenny Chesney,Ain't Back Yet,NA
900,Bobby Bland,Ain't Doing Too Bad (Part 1),NA
901,YoungBoy Never Broke Again,Ain't Easy,NA
902,John Cougar,Ain't Even Done With The Night,NA
903,Brick,Ain't Gonna' Hurt Nobody,NA
904,Marv Johnson,Ain't Gonna Be That Way,NA
905,Joe Tex,Ain't Gonna Bump No More (with No Big Fat Woman),NA
906,Brenda Lee,Ain't Gonna Cry No More,NA
907,Angel,Ain't Gonna Eat Out My Heart Anymore,NA
908,Kid 'N Play,Ain't Gonna Hurt Nobody,NA
909,The Ribbons,Ain't Gonna Kiss Ya,NA
910,Keith,Ain't Gonna Lie,NA
911,The Five Stairsteps,Ain't Gonna Rest (Till I Get You),NA
912,Jimmy Gilmer And The Fireballs,Ain't Gonna Tell Anybody,NA
913,The Band,Ain't Got No Home,NA
914,Nina Simone,Ain't Got No; I Got Life,NA
915,The Impressions,Ain't Got Time,NA
916,Yung L.A. Featuring Young Dro & T.I.,Ain't I,NA
917,R. Dean Taylor,Ain't It A Sad Thing,NA
918,Major Lance,Ain't It A Shame,NA
919,Paramore,Ain't It Fun,NA
920,James Brown,Ain't It Funky Now (Part 1),NA
921,Jennifer Lopez Featuring Ja Rule,Ain't It Funny,NA
922,Mary Wells,Ain't It The Truth,NA
923,Andy Williams,Ain't It True,NA
924,The Miracles,Ain't It Baby,NA
925,Jaheim,Ain't Leavin Without You,NA
926,Rod Stewart,Ain't Love A Bitch,NA
927,Zara Larsson,Ain't My Fault,NA
928,M.C. Breed & D.F.C.,Ain't No Future In Yo' Fronting,NA
929,Bobby Bland,Ain't No Love In The Heart Of The City,NA
930,Diana Ross,Ain't No Mountain High Enough,NA
931,Marvin Gaye & Tammi Terrell,Ain't No Mountain High Enough,NA
932,Jay-Z Featuring Foxxy Brown,Ain't No Nigga/Dead Presidents,NA
933,Christina Aguilera,Ain't No Other Man,NA
934,Rappin' 4-Tay,Ain't No Playa,NA
935,Cage The Elephant,Ain't No Rest For The Wicked,NA
936,McFadden & Whitehead,Ain't No Stoppin' Us Now,NA
937,Kane Brown,Ain't No Stopping Us Now,NA
938,Bill Withers,Ain't No Sunshine,NA
939,Kris Allen,Ain't No Sunshine,NA
940,Bobby Bland,Ain't No Telling,NA
941,Aretha Franklin,Ain't No Way,NA
942,Helen Reddy,Ain't No Way To Treat A Lady,NA
943,Four Tops,Ain't No Woman (Like The One I've Got),NA
944,Chaka Khan,Ain't Nobody,NA
945,Diana King,Ain't Nobody,NA
946,LL Cool J,"Ain't Nobody (From ""Beavis And Butt-Head Do America"")",NA
947,B.B. King,Ain't Nobody Home,NA
948,Howard Tate,Ain't Nobody Home,NA
949,Miki Howard,Ain't Nobody Like You,NA
950,Faith Evans,Ain't Nobody/Kissing You,NA
951,The Show Stoppers,Ain't Nothin' But A House Party,NA
952,Gwen Guthrie,Ain't Nothin' Goin' On But The Rent,NA
953,Brooks & Dunn,Ain't Nothing 'Bout You,NA
954,Teri DeSario,Ain't Nothing Gonna Keep Me From You,NA
955,Aretha Franklin,Ain't Nothing Like The Real Thing,NA
956,Donny & Marie Osmond,Ain't Nothing Like The Real Thing,NA
957,Marvin Gaye & Tammi Terrell,Ain't Nothing Like The Real Thing,NA
958,Chris Christian (with Amy Holland),Ain't Nothing Like The Real Thing/You're All I Need To Get By,NA
959,Bobby Bland,Ain't Nothing You Can Do,NA
960,Salt-N-Pepa,Ain't Nuthin' But A She Thing,NA
961,Mr. Big,Ain't Seen Love Like That,NA
962,The Beatles,Ain't She Sweet,NA
963,Doja Cat,Ain't Shit,NA
964,David & David,Ain't So Easy,NA
965,James Brown And The Famous Flames,Ain't That A Groove (Part 1),NA
966,Cheap Trick,Ain't That A Shame,NA
967,The 4 Seasons,Ain't That A Shame!,NA
968,John Davis And The Monster Orchestra,Ain't That Enough For You,NA
969,Fats Domino,Ain't That Just Like A Woman,NA
970,The Searchers,Ain't That Just Like Me,NA
971,Lutricia McNeal,Ain't That Just The Way,NA
972,Four Tops,Ain't That Love,NA
973,Bobby Bland,Ain't That Loving You,NA
974,Isaac Hayes & David Porter,Ain't That Loving You (For More Reasons Than One),NA
975,Luther Ingram,Ain't That Loving You (For More Reasons Than One),NA
976,Elvis Presley,Ain't That Loving You Baby,NA
977,Diamond Reo,Ain't That Peculiar,NA
978,Fanny,Ain't That Peculiar,NA
979,Marvin Gaye,Ain't That Peculiar,NA
980,Rick Astley,Ain't Too Proud To Beg,NA
981,The Rolling Stones,Ain't Too Proud To Beg,NA
982,The Temptations,Ain't Too Proud To Beg,NA
983,Jerry Butler & Brenda Lee Eager,Ain't Understanding Mellow,NA
984,The Allman Brothers Band,Ain't Wastin' Time No More,NA
985,French Montana,Ain't Worried About Nothin,NA
986,Cole Swindell,Ain't Worth The Whiskey,NA
987,Jennifer Lopez,Ain't Your Mama,NA
988,Albert Hammond,Air Disaster,NA
989,Nelly Featuring Kyjuan Ali & Murphy Lee,Air Force Ones,NA
990,Ray And Bob,Air Travel,NA
991,The Royal Guardsmen,Airplane Song (My Airplane),NA
992,B.o.B Featuring Hayley Williams,Airplanes,NA
993,Vincent Bell,Airport Love Theme (Gwen And Vern),NA
994,Hudson and Landry,Ajax Airlines,NA
995,Hudson and Landry,Ajax Liquor Store,NA
996,Al (He's the King) Hirt,Al's Place,NA
997,The Ray Charles Singers,Al-Di-La,NA
998,Connie Francis,Al Di La,NA
999,Emilio Pericoli,Al Di La',NA
1000,Cowboy Copas,Alabam,NA
1001,Pat Boone,Alabam,NA
1002,Grateful Dead,Alabama Getaway,NA
1003,Jerry Reed,Alabama Wild Man,NA
1004,Bobby Curtola,Aladdin,NA
1005,The Guess Who,Albert Flasher/Broken,NA
1006,J. Cole,Album Of The Year (Freestyle),NA
1007,Brad Paisley,Alcohol,NA
1008,Lady Gaga,Alejandro,NA
1009,Cher,Alfie,NA
1010,Cilla Black,Alfie,NA
1011,Dionne Warwick,Alfie,NA
1012,Eivets Rednow,Alfie,NA
1013,Sergio Mendes,Alibis,NA
1014,Tracy Lawrence,Alibis,NA
1015,Avril Lavigne,Alice,NA
1016,Lady Gaga,Alice,NA
1017,Arlo Guthrie,Alice's Rock & Roll Restaurant,NA
1018,Neil Sedaka,Alice In Wonderland,NA
